          22  1.  1.  0  1 0.331   0.616   9.392   4.211   6.778
    1 -1.   21   11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21 2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21   22  1  0    0.4304   -1.1806    6.9709    6.7795   -2.0521      0.0000    0.0000    0.0000
    4 -1.    1   11  1  0   -0.4304    1.1806    4.0291    4.2205    0.0005      0.0000    0.0000    0.0000
    5  0.   13    1  0  6    0.4449   -1.2501    5.2451    5.4104    0.0099      0.0000    0.0000    0.0000
    6  1.   13 2203  2  0   -0.0209    0.0205    0.5730    0.9613    0.7713      0.0000    0.0000    0.0000
    7  0.   11  223  2 10    0.0643   -0.1027    1.7762    1.9395    0.7697      0.0000    0.0000    0.0000
    8  0.   12    1  5 13    0.4449   -1.2501    5.2451    5.4104    0.0099      0.0000    0.0000    0.0000
    9  1.   11 2203  6 13   -0.0209    0.0205    0.5730    0.9613    0.7713      0.0000    0.0000    0.0000
   10  1.    1  211  7  0    0.1259    0.1147    0.1596    0.2720    0.1396      0.0000    0.0000    0.0000
   11 -1.    1 -211  7  0    0.0111   -0.0038    0.7083    0.7221    0.1396      0.0000    0.0000    0.0000
   12  0.   11  111  7 17   -0.0728   -0.2136    0.9082    0.9455    0.1350      0.0000    0.0000    0.0000
   13  0.   11   92  8 14    0.4240   -1.2296    5.8181    6.3717    2.2486      0.0000    0.0000    0.0000
   14 -1.    1 -211 13  0   -0.1951    0.0573    0.1465    0.2869    0.1396      0.0000    0.0000    0.0000
   15  2.   11 2224 13 19    0.7526   -0.8204    4.3391    4.6603    1.2848      0.0000    0.0000    0.0000
   16  0.   11  111 13 21   -0.1336   -0.4665    1.3325    1.4245    0.1350      0.0000    0.0000    0.0000
   17  0.    1   22 12  0   -0.0133   -0.0625    0.0844    0.1059    0.0000      0.0000    0.0000    0.0000
   18  0.    1   22 12  0   -0.0595   -0.1511    0.8237    0.8396    0.0000      0.0000    0.0000    0.0000
   19  1.    1 2212 15  0    0.8743   -0.7894    3.9728    4.2487    0.9383      0.0000    0.0000    0.0000
   20  1.    1  211 15  0   -0.1216   -0.0310    0.3663    0.4116    0.1396      0.0000    0.0000    0.0000
   21  0.    1   22 16  0   -0.1474   -0.4391    1.1554    1.2448    0.0000      0.0000    0.0000    0.0000
   22  0.    1   22 16  0    0.0139   -0.0274    0.1770    0.1797    0.0000      0.0000    0.0000    0.0000
          18  1.  1.  0  1 0.291   0.555   9.010   3.329   6.105
    1 -1.   21   11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21 2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21   22  1  0    1.0953    0.5086    6.2578    6.1065   -1.8247      0.0000    0.0000    0.0000
    4 -1.    1   11  1  0   -1.0953   -0.5086    4.7422    4.8935    0.0005      0.0000    0.0000    0.0000
    5  1.   13    2  0  6    1.2316    0.7953    5.9929    6.1696    0.0056      0.0000    0.0000    0.0000
    6  0.   13 2103  2  0   -0.1364   -0.2867    0.2649    0.8752    0.7713      0.0000    0.0000    0.0000
    7  1.   12    2  5  9    1.2316    0.7953    5.9929    6.1696    0.0056      0.0000    0.0000    0.0000
    8  0.   11 2103  6  9   -0.1364   -0.2867    0.2649    0.8752    0.7713      0.0000    0.0000    0.0000
    9  0.   11   92  7 10    1.0953    0.5086    6.2578    7.0448    3.0017      0.0000    0.0000    0.0000
   10  0.   11  111  9 13    0.8210    0.9015    4.0458    4.2277    0.1350      0.0000    0.0000    0.0000
   11  1.    1  211  9  0    0.1662   -0.3106    0.7357    0.8276    0.1396      0.0000    0.0000    0.0000
   12  0.   11 2114  9 15    0.1081   -0.0823    1.4763    1.9895    1.3267      0.0000    0.0000    0.0000
   13  0.    1   22 10  0    0.1194    0.2105    0.8070    0.8425    0.0000      0.0000    0.0000    0.0000
   14  0.    1   22 10  0    0.7016    0.6909    3.2388    3.3852    0.0000      0.0000    0.0000    0.0000
   15  0.    1 2112 12  0    0.0064    0.2212    1.2305    1.5639    0.9396      0.0000    0.0000    0.0000
   16  0.   11  111 12 17    0.1017   -0.3035    0.2458    0.4255    0.1350      0.0000    0.0000    0.0000
   17  0.    1   22 16  0    0.1299   -0.2575    0.1780    0.3389    0.0000      0.0000    0.0000    0.0000
   18  0.    1   22 16  0   -0.0282   -0.0460    0.0678    0.0866    0.0000      0.0000    0.0000    0.0000
          23  1.  1.  0  1 0.146   0.888  16.535   2.673   9.763
    1 -1.   21   11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21 2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21   22  1  0    0.5130   -0.1481    9.8877    9.7662   -1.6349      0.0000    0.0000    0.0000
    4 -1.    1   11  1  0   -0.5130    0.1481    1.1123    1.2338    0.0005      0.0000    0.0000    0.0000
    5  1.   13    2  0  6    0.0572    0.1683    9.7415    9.7431    0.0056      0.0000    0.0000    0.0000
    6  0.   13 2103  2  0    0.4558   -0.3164    0.1462    0.9613    0.7713      0.0000    0.0000    0.0000
    7  1.   12    2  5  9    0.0572    0.1683    9.7415    9.7431    0.0056      0.0000    0.0000    0.0000
    8  0.   11 2103  6  9    0.4558   -0.3164    0.1462    0.9613    0.7713      0.0000    0.0000    0.0000
    9  0.   11   92  7 10    0.5130   -0.1481    9.8877   10.7045    4.0663      0.0000    0.0000    0.0000
   10  0.   11  223  9 14    0.3125   -0.2528    4.7351    4.8155    0.7789      0.0000    0.0000    0.0000
   11  1.    1  211  9  0   -0.3732    0.2064    1.3799    1.4511    0.1396      0.0000    0.0000    0.0000
   12 -1.   11 3112  9 17    0.6260   -0.1636    1.9593    2.3857    1.1974      0.0000    0.0000    0.0000
   13  1.   11  323  9 19   -0.0524    0.0619    1.8133    2.0522    0.9576      0.0000    0.0000    0.0000
   14  1.    1  211 10  0    0.0967   -0.2642    2.0879    2.1114    0.1396      0.0000    0.0000    0.0000
   15 -1.    1 -211 10  0    0.1741   -0.0754    2.3658    2.3775    0.1396      0.0000    0.0000    0.0000
   16  0.   11  111 10 21    0.0418    0.0868    0.2813    0.3266    0.1350      0.0000    0.0000    0.0000
   17  0.    1 2112 12  0    0.3854   -0.2189    1.2736    1.6436    0.9396      2.8869   -0.7543    9.0354
   18 -1.    1 -211 12  0    0.2407    0.0554    0.6857    0.7421    0.1396      2.8869   -0.7543    9.0354
   19  0.   11  311 13 23    0.1318    0.3197    1.2825    1.4184    0.4977      0.0000    0.0000    0.0000
   20  1.    1  211 13  0   -0.1842   -0.2578    0.5309    0.6338    0.1396      0.0000    0.0000    0.0000
   21  0.    1   22 16  0    0.0161    0.1166    0.1572    0.1964    0.0000      0.0000    0.0000    0.0000
   22  0.    1   22 16  0    0.0256   -0.0298    0.1241    0.1302    0.0000      0.0000    0.0000    0.0000
   23  0.    1  130 19  0    0.1318    0.3197    1.2825    1.4184    0.4977      0.0000    0.0000    0.0000
          32  1.  1.  0  1 0.053   0.870  17.890   0.945   9.565
    1 -1.   21   11  0  0    0.0000    0.0000   11.0000   11.0000    0.0005      0.0000    0.0000    0.0000
    2  1.   21 2212  0  0    0.0000    0.0000    0.0000    0.9383    0.9383      0.0000    0.0000    0.0000
    3  0.   21   22  1  0   -0.1556   -0.3115    9.6107    9.5677   -0.9723      0.0000    0.0000    0.0000
    4 -1.    1   11  1  0    0.1556    0.3115    1.3893    1.4323    0.0005      0.0000    0.0000    0.0000
    5 -1.   13   -2  0  0    0.0833   -1.1623    8.1012    8.1846    0.0056      0.0000    0.0000    0.0000
    6  1.   13    2  2  5   -0.1222    0.5488    0.0514    0.5646    0.0056      0.0000    0.0000    0.0000
    7  1.    1 2212  2  0   -0.1149    0.2908    1.5014    1.7979    0.9383      0.0000    0.0000    0.0000
    8  1.   12    2  6 10   -0.1222    0.5488    0.0514    0.5646    0.0056      0.0000    0.0000    0.0000
    9 -1.   11   -2  5 10    0.0833   -1.1623    8.1012    8.1846    0.0056      0.0000    0.0000    0.0000
   10  0.   11   92  8 11   -0.0389   -0.6135    8.1526    8.7492    3.1155      0.0000    0.0000    0.0000
   11  0.   11  111 10 15   -0.0931   -0.1409    0.0119    0.2165    0.1350      0.0000    0.0000    0.0000
   12  0.   11  111 10 17   -0.2775    0.0407    2.7194    2.7371    0.1350      0.0000    0.0000    0.0000
   13  1.   11  323 10 19   -0.0387    0.0233    1.4157    1.6612    0.8680      0.0000    0.0000    0.0000
   14 -1.   11 -323 10 21    0.3703   -0.5365    4.0056    4.1343    0.7890      0.0000    0.0000    0.0000
   15  0.    1   22 11  0   -0.0008   -0.1110   -0.0231    0.1134    0.0000      0.0000    0.0000    0.0000
   16  0.    1   22 11  0   -0.0923   -0.0299    0.0351    0.1031    0.0000      0.0000    0.0000    0.0000
   17  0.    1   22 12  0   -0.2834    0.0140    2.5060    2.5220    0.0000      0.0000    0.0000    0.0000
   18  0.    1   22 12  0    0.0059    0.0267    0.2134    0.2151    0.0000      0.0000    0.0000    0.0000
